order_id,product_id,add_to_cart_order,reordered
37925,8424,24,1
2230023,25952,8,0
2151633,40961,7,1
1162479,18487,15,0
2437029,5876,15,0
3204929,25783,7,1
2546536,34578,2,1
1136186,19660,1,1
1883872,39844,17,1
1932419,42286,5,0
2110856,2825,8,1
51457,27845,2,1
1210773,890,1,1
3112360,4920,3,1
3249436,41787,21,0
2479630,39054,2,0
938461,36688,3,1
1544831,12030,6,1
960341,35221,6,1
1088474,27336,1,0
42175,41950,1,0
2860746,5025,11,0
101599,33852,1,1
2089703,41844,9,1
2133853,26497,2,0
1383349,1463,3,0
1198103,43776,3,1
1054889,37107,1,0
2874700,38164,19,1
2971601,4326,8,1
2184114,30291,11,0
3324488,30941,7,0
2444338,3808,4,1
3420286,47209,19,0
2372367,26209,23,0
662144,27000,4,1
2727237,21573,16,1
1353087,20574,1,1
93864,23075,9,1
1366012,22935,1,0
1145888,29392,7,1
444540,26626,4,0
2648315,46724,7,0
1640126,7901,2,0
1029647,39527,12,0
1899753,33668,16,0
279965,16617,14,1
2967250,24933,31,1
1311397,7228,13,1
25315,41544,5,1
2956891,17948,10,1
2812437,3957,13,0
2479460,35507,3,1
2042681,18880,10,1
59405,8518,6,1
1032588,30950,10,0
212382,38182,3,1
523765,10490,16,0
2765798,43129,1,0
1200020,8424,7,0
2718210,21847,30,1
2898017,24231,10,1
835409,48745,15,1
962616,38777,5,1
2843380,7485,11,0
3138387,39982,11,1
2270143,116,7,1
317570,30257,7,1
1783741,9558,6,0
2852590,26209,8,0
1571780,28849,8,1
601177,32757,4,1
2856642,38739,14,1
154114,31869,16,0
2937936,31766,1,1
2284947,28199,6,1
2516984,42404,10,0
999985,23734,15,1
1909892,546,10,1
2943467,45,4,1
1007111,43886,8,1
435165,39182,14,0
1115953,21616,9,1
2352149,3376,15,1
1170435,19508,12,0
2185480,39275,16,1
2125532,10351,2,0
3111137,2519,8,1
3405800,39332,6,1
1809632,39877,3,0
3356713,47626,8,1
2410822,19816,1,1
2046541,40233,13,1
3073574,17847,1,1
3072820,24852,7,1
1256498,42585,3,1
827487,19478,4,0
2125888,34861,8,0
679808,10199,5,0
2404743,44292,3,1
1109851,8518,8,1
2344182,21766,10,0
658981,27966,3,1
1704785,39891,29,0
1797311,23576,7,0
1274787,12779,7,1
1331502,5818,3,1
141230,28204,3,1
1030028,28204,13,1
28046,29133,6,1
1197775,10473,7,1
2077770,36149,23,0
439063,5089,4,0
1594690,45066,15,0
2263491,27104,5,0
2392220,39877,4,1
695869,2536,12,1
1537837,20345,20,0
408522,29824,19,0
933120,8518,3,1
1210490,40966,11,1
2516015,35536,5,1
2289240,37067,9,1
594493,17530,1,1
1801146,5769,2,0
2502082,24852,2,1
2054549,7644,5,1
710358,10969,12,1
2974366,26790,17,1
551338,17924,1,1
154591,5859,4,1
1601936,28427,11,0
2953325,37250,10,0
3191885,18234,8,1
3207223,26283,27,1
1415693,45954,3,0
1130291,43961,9,0
819499,39275,2,1
3971,40408,5,1
2562574,17191,8,0
2965576,36729,3,1
1440832,21329,4,0
1168459,4137,18,0
292950,2646,8,0
353539,21410,10,1
2458422,45,6,1
1527387,30233,4,1
2068415,30489,4,0
2542660,43961,27,1
2667615,10010,8,0
760402,17468,6,1
1038145,20842,8,0
1024756,30827,5,1
646946,40174,19,1
1486290,47610,23,1
2379925,27845,8,1
632124,1463,6,0
3109784,2295,11,1
2396236,44765,4,1
1344929,24852,1,1
310939,20756,2,0
2229161,31973,9,0
155418,7035,6,0
316224,23909,3,1
541989,10749,24,1
2985446,5876,2,0
718003,43973,5,1
1319208,35469,11,0
1769194,5450,7,1
2415129,29487,9,0
1094482,39409,6,0
1980955,8424,28,1
2120119,26905,14,0
236867,3376,7,0
2656572,29662,1,1
1790235,34134,14,1
1877191,14678,11,0
2297922,9839,4,0
2658264,14678,9,1
449433,28985,2,0
3156546,27845,1,1
833351,25043,5,1
2392415,16615,7,1
1076742,24964,3,0
3379328,8717,5,1
541833,47955,7,0
2039284,28464,9,0
2962594,7641,12,0
1574595,12341,4,1
2981885,34287,4,0
1368293,47209,12,0
611241,43352,13,1
3241728,16325,7,0
2814466,47209,1,1
1456263,36180,14,0
2334755,28204,5,1
1220303,40310,11,0
482539,20938,7,0
290505,1359,5,0
2323009,34094,29,0
588548,40002,12,0
751548,47209,3,0
1067731,22866,4,0
566463,6638,9,0
1314331,34608,7,0
1425686,2592,8,0
2345854,44459,3,0
928210,24852,11,1
2879176,10036,17,0
3177516,123,5,0
2288709,47734,1,0
1631891,43933,15,1
2349855,32748,14,1
2158058,15613,18,1
710206,21903,2,1
3200941,14218,8,1
3207568,28944,32,0
3409047,3040,13,1
430295,49235,4,1
2516478,33438,36,1
1200621,13535,3,1
1351798,9996,6,0
3180214,12481,20,0
1473968,13536,12,1
1370618,8866,7,0
832991,24708,1,1
2222825,39619,4,1
2980349,45007,12,0
175577,18479,4,0
632835,10032,6,0
3355104,30830,1,1
1107778,29925,3,1
2182590,25146,1,1
1954393,5858,2,0
1567992,28916,12,0
824791,19760,11,0
1830190,28204,22,1
2257603,38277,9,0
138432,37687,12,0
2056068,35473,1,1
677102,790,4,1
2333215,28157,9,0
2708130,8092,4,0
3273819,23909,3,1
2358456,13829,5,1
2802374,12962,14,0
2058303,49235,5,0
2049517,33957,5,1
1327289,12932,5,1
166087,7146,6,0
3189398,32857,14,0
1919973,20034,2,0
1974503,31717,6,0
3290255,478,23,0
2250395,43263,1,0
1240776,38508,6,1
3050275,40604,25,1
2792982,47366,23,1
958612,27845,1,1
999496,22959,1,1
930015,994,14,1
2939084,12206,5,0
747967,15100,6,1
1460374,1062,1,1
1443747,13500,13,1
1526805,22141,22,0
1959763,1003,4,0
1701016,35547,17,1
54166,17987,30,1
2889898,11538,10,0
978899,4086,6,1
3193669,24852,1,1
1098234,39275,11,1
631788,22451,19,0
451430,26209,4,1
3282595,24852,4,1
344642,49241,7,1
29919,12258,8,1
351802,26250,2,1
1093059,8277,6,1
1332976,21616,1,1
2828659,24236,15,1
1430532,22666,19,1
1027097,26604,11,0
1549331,45606,17,0
82427,15592,10,0
2698338,25556,12,0
2198116,13870,1,1
3260568,39059,5,1
637710,47492,3,1
1609774,27086,8,1
1898707,8197,5,1
1423838,15328,2,1
317286,45066,6,1
2417399,5383,17,0
670619,21616,5,1
972734,47626,6,1
819960,18321,14,1
450836,9598,5,0
309339,47666,7,0
3220283,27104,30,0
759308,44533,6,1
614177,17183,5,0
888882,25087,8,0
2816313,39475,9,1
1072554,46802,7,0
1823108,1940,2,0
1778045,33000,8,1
2843497,43654,13,1
2850301,2108,2,0
1898878,10868,11,1
589522,28872,6,1
3261446,27845,6,1
2047324,11896,1,1
1547903,651,10,1
1527036,47766,5,1
764514,30839,11,1
413573,42768,3,1
6842,7076,10,1
1422481,43295,4,0
2323000,30489,9,1
386665,34358,15,0
1273799,15510,9,1
2707382,46522,5,1
373938,31343,12,1
3120758,42768,3,1
3040271,13176,5,1
2562739,41844,1,1
561203,36736,8,1
3164957,12206,32,0
1178608,18441,17,0
2118473,30391,3,1
662524,17630,7,1
2993048,23765,27,1
2154686,41950,18,1
2050381,13176,7,1
2568502,18626,12,0
1493911,4605,5,1
582419,48423,7,1
1754662,38739,2,1
464381,16797,6,0
2071769,12496,9,0
2579135,14540,9,1
2290967,8650,2,1
816653,4562,10,0
2292823,20280,33,1
1996826,36550,15,0
758036,35263,39,0
3248279,1202,1,1
1877615,16797,2,1
472245,2516,10,1
800065,3308,23,1
2380412,9431,5,1
2666228,22025,7,1
232987,43122,2,1
2108361,40709,8,0
2581369,19627,11,0
2530833,24184,17,1
2908055,40723,1,1
2408761,20380,3,0
331036,39619,17,0
1719096,39415,1,0
2850028,46979,13,0
1401868,13870,12,0
1826989,28458,2,1
475302,6201,4,1
2262542,25346,15,0
2794399,28132,7,0
1224092,11367,2,1
290488,8518,4,0
1572015,36944,2,1
4562,31701,10,0
2043009,48183,22,1
2622931,26604,11,1
76740,33825,13,0
2463254,14766,21,1
3130054,11614,11,1
2883900,22963,12,0
550703,13014,32,1
1266458,49478,10,0
2183847,38768,4,1
1687931,5618,3,0
3348784,46061,3,1
619207,33401,10,1
1903572,22825,9,1
2294100,35269,1,1
1747871,15558,7,0
1433914,10132,3,0
992475,33614,12,1
1850888,39643,18,0
406149,39491,31,0
2194258,18811,16,1
309849,2086,33,0
3128385,38383,11,1
2071455,41787,10,1
3042667,30827,3,1
1252286,4812,3,1
2189171,21265,12,1
1452314,36735,5,1
2725007,5456,4,0
31867,20114,14,0
1357484,5491,6,0
849530,34927,4,1
1802488,43789,11,1
430350,4562,14,0
3014798,46988,10,1
739215,21158,43,0
565259,5011,4,0
1750431,24852,1,1
598001,46402,10,1
1464739,31343,14,0
1034875,47626,1,1
2909840,43693,3,0
1655235,18813,26,0
1265660,19660,8,1
914989,2024,18,0
190021,18465,3,1
3009086,11568,10,0
435387,8277,13,0
1536326,40992,4,0
2054310,24830,4,1
3282691,39621,11,0
1435843,38256,3,0
2194258,31506,5,1
2709062,9901,6,0
1379362,23593,8,1
3107766,24852,1,1
2501901,46820,3,1
3392000,32096,12,1
2748773,34610,1,1
2006529,1598,4,1
1653641,2091,10,1
1744252,34050,1,1
2302374,22035,16,1
52610,15414,5,1
1750316,47626,3,1
1691706,46979,8,0
1851068,14678,13,1
959395,44613,6,1
757401,16414,27,0
1997104,21137,9,1
3364660,38886,6,1
1090153,35140,26,0
1060081,24852,2,1
2522244,389,13,0
374075,44824,4,0
3181715,22825,6,1
2125863,49383,4,0
54867,40171,3,1
3362925,16350,10,1
2493283,21709,1,1
2543033,18880,10,0
1369980,4920,12,1
839948,47626,7,1
2607577,42240,5,1
2166194,44359,6,0
284859,47626,15,1
195704,44560,14,1
1555937,41400,13,1
1,10246,3,0
497272,28386,5,1
377291,43352,1,1
1705796,43086,8,1
1181051,15984,11,0
2601444,18434,11,0
878368,3060,1,0
3085709,36651,15,0
2063319,27104,5,1
212734,10998,3,1
784506,47766,3,0
776584,30776,1,1
1112006,116,6,1
2978219,28204,14,1
2485257,19173,1,1
2895324,1117,1,1
2138866,35042,6,0
1081689,26683,8,1
2039132,30827,6,1
1141327,15424,1,1
2946422,39863,8,1
181923,2449,5,0
3339150,44661,3,0
2519625,43249,9,1
336530,20995,4,1
3284793,21925,15,0
2878806,12891,5,0
2409283,39558,3,0
849865,8006,16,0
1632679,5077,13,0
2535960,49264,10,1
2188326,10473,5,0
1551629,39732,9,0
3029583,23801,5,1
2555641,39619,17,1
492803,35163,1,1
546366,30668,6,0
593188,5025,5,1
3208415,2390,8,0
2018548,43961,9,1
1677937,31927,6,1
2274414,3856,4,1
1587623,45106,2,1
273217,9623,2,1
992249,44910,16,0
2907442,45063,2,0
237619,44329,27,0
165016,38996,13,1
876884,42659,10,1
3218663,39247,21,0
630354,24852,16,1
617392,36056,2,0
319031,34024,50,1
2009489,31717,24,0
1414380,25844,12,1
146907,13984,2,1
2286571,43712,1,0
1949909,29698,15,1
2671891,25608,1,0
1483237,4066,32,1
1571993,19660,1,1
1551013,4461,8,0
1253119,14715,2,1
707314,21137,28,1
396796,4410,13,0
2809490,20632,6,1
1150855,6414,1,1
1398129,31506,10,0
2627483,34565,5,1
20316,46667,3,0
202281,38456,21,1
1171453,45007,3,1
2073369,30170,23,1
231134,9124,2,1
1365210,12955,10,1
559815,30391,4,1
1214864,5212,24,1
3009368,26872,5,0
913195,20838,3,1
95329,42345,2,0
2623157,25783,27,0
390929,31678,1,0
1531502,31513,2,1
1375572,21137,1,1
755084,16759,4,1
3375458,21889,6,1
2993934,4836,13,0
485214,32171,3,1
2591793,28458,23,1
2820478,11182,8,1
2946877,14971,3,1
2133651,33746,8,0
3218154,2538,8,1
1005629,34448,6,1
2586959,890,10,0
711287,26403,9,1
1210242,16759,2,1
2675091,45051,2,1
2137936,2099,35,0
1874953,22935,1,1
96207,4086,4,0
3178496,5602,3,0
2768457,31426,8,1
44896,23695,4,0
1778723,8955,19,0
663108,32096,6,0
2540600,19057,3,1
3319820,22395,4,0
3333562,22935,18,1
1644965,4938,4,1
1112006,37710,11,1
1715130,21903,3,1
1858718,43638,15,0
1251299,28204,16,1
2763864,18025,7,0
70545,25890,12,1
1644263,19660,6,1
317570,9755,13,0
768073,45681,6,1
298758,11520,4,1
2237730,4217,12,1
233572,15261,10,0
1759337,2544,13,1
702612,3957,1,1
2994180,26604,15,0
301051,31553,8,0
2425518,343,13,1
2760304,3190,13,0
3361141,18362,16,1
2290179,12779,9,1
1983688,20119,14,0
2049554,21403,13,1
1339766,8518,25,1
243966,6686,10,1
1049449,7862,7,1
273046,46979,1,1
2538749,44422,5,0
1881555,18531,1,0
2985818,42615,1,1
2978174,37646,12,1
445412,15285,3,0
17637,48364,11,0
1316887,5612,9,1
1736599,31433,11,1
2457821,8479,26,0
2095060,8518,11,0
2118575,24197,2,0
511341,6873,4,1
1643135,25256,7,0
1038450,18465,5,1
429796,30440,7,1
1516271,14964,1,0
2703550,22935,26,1
2007986,46792,17,0
1202318,14218,4,1
2246919,23734,11,0
1839793,30290,8,1
2085414,4006,13,1
2960487,18963,3,0
2459224,19049,7,0
1066720,31808,12,0
2723039,32433,17,1
1402697,19511,3,1
1774141,27413,2,0
1434652,42585,16,0
1412592,29346,7,1
2791675,42450,24,1
2650595,19106,12,1
3405315,43647,8,0
2259369,45007,16,1
2954604,9076,1,1
2706901,49233,10,1
1109298,16797,1,0
2350653,47333,3,1
3257560,37983,17,1
733579,8025,9,1
2726574,6375,3,0
2774867,14126,17,1
2486636,17948,6,1
2470637,37549,1,0
1949855,24184,4,1
3417904,21461,15,0
3013921,47189,19,0
1399133,14814,4,1
837612,19660,1,0
168595,24037,6,1
1872474,36070,12,0
664520,47766,11,1
848128,20760,9,0
3217385,9076,2,0
1335896,11461,9,1
1339789,21679,10,0
273597,42578,1,1
1493830,15130,2,0
2171159,27626,15,1
636166,30849,8,0
2470690,16478,10,1
2096474,19678,5,1
1923933,7925,13,0
541989,26604,11,0
2486044,16647,10,1
425267,24209,6,0
477612,34956,16,1
262240,35561,7,1
2810520,10246,2,0
1508767,42701,21,1
1791445,13563,3,1
1101245,14298,8,1
352320,11497,4,1
2337879,1057,22,0
1613224,9175,5,1
98685,26209,7,1
3220961,10181,3,0
204078,28691,16,0
3377867,28572,7,1
2071455,30233,2,1
64305,35127,7,0
2576205,15649,17,1
810126,25890,9,1
3204430,8442,8,0
2558463,13203,18,1
370097,40187,8,0
2964525,4920,10,1
251556,5684,11,1
1930457,4952,4,1
1625859,5450,7,1
1502009,25824,21,0
161422,14992,11,0
2777091,12779,29,0
400522,26367,1,0
620840,1465,6,1
1915835,4982,3,1
558231,45167,6,0
617924,16325,27,0
2658261,47626,3,1
29264,29387,4,1
2459210,47209,12,1
2155824,37065,15,1
308322,40604,10,0
2242139,15510,18,0
726249,47866,5,1
364757,44632,5,1
128851,27845,12,1
2397200,5569,4,1
961278,30958,4,1
2715527,27531,2,1
2298312,9159,13,1
735796,39619,1,0
1029647,44811,11,0
1277893,7419,7,1
1219726,33731,28,1
2684045,33000,3,1
450666,38693,3,1
719539,45946,5,1
1219802,22395,10,0
1483729,32700,10,0
814972,14419,1,1
11552,47626,3,1
749524,35731,12,1
2786926,25504,24,1
768173,26242,4,0
1005554,11777,12,1
1167613,35775,14,0
2792849,27344,32,1
2116379,24852,1,0
2621302,12357,1,0
409723,36287,7,0
21029,21376,5,0
2956498,33352,6,0
967588,46616,7,1
1703433,48219,14,0
589398,38768,2,1
218263,49235,11,1
226412,39040,9,1
2101240,30489,5,1
1300165,24703,1,1
506493,30450,4,1
3334036,31717,5,1
2379559,21607,5,1
3207658,34635,23,1
140698,13176,1,1
3105930,20345,2,1
2497741,13424,8,0
2936154,47626,23,1
301051,1940,11,0
1726528,38739,6,1
874546,19261,17,1
2118272,31127,1,1
1084257,37524,4,0
388100,44053,1,0
1057992,23645,7,1
227997,24024,17,0
237527,45007,16,1
787408,12218,11,1
3340458,5876,5,1
2986153,9510,8,0
1508833,21938,38,0
1027695,17948,1,0
3421056,5750,1,1
2545833,8518,21,0
389936,38689,14,0
405389,49235,2,1
3099491,6069,6,0
2034290,429,9,0
1386973,34329,1,1
1686370,33787,15,1
1822808,47630,5,0
3120357,42265,1,1
1172004,37675,2,1
801533,18626,3,1
23034,5928,2,1
981610,49617,6,0
242990,29315,4,1
2023784,21903,7,0
115532,23191,10,0
1387258,13176,1,1
445303,12845,29,0
2417249,12427,12,0
1298657,8277,5,1
1738513,39180,7,1
2915516,43875,4,1
577229,11123,7,0
1244841,48866,3,1
273937,26209,3,1
1817392,2611,6,1
719695,15261,6,0
33785,1511,17,1
573272,42342,5,1
2014742,2966,9,1
2629757,27104,7,0
2440531,3192,19,1
87493,23926,14,0
396232,40348,25,1
2454712,24489,1,0
491205,8424,18,0
341255,24221,15,0
1715885,37158,5,0
532544,4605,7,1
8704,24097,27,1
3210393,21938,14,0
1879699,10132,12,1
1906578,10904,4,0
1139586,4635,3,1
3169623,2966,2,1
2961478,15128,3,0
3355591,38558,8,0
2878972,47766,10,1
2078734,21903,1,1
2511870,4210,5,1
204598,19677,11,0
462574,16616,32,1
3038549,39977,19,1
1019980,48455,16,1
2519753,16797,12,1
1871066,16436,10,1
1232352,47008,32,0
629227,30489,4,1
2921585,21267,2,1
995001,42244,12,1
2046264,40879,13,0
1893080,30122,7,1
3277556,20720,28,0
1965193,3898,27,1
1206021,20703,11,0
635850,1063,9,0
3269278,48287,9,0
1554785,17794,5,1
468479,34194,6,1
1103780,30353,17,1
2550436,37141,5,1
736165,21195,6,0
2062298,14853,5,1
1720859,46979,1,0
937103,39275,2,0
2092710,24852,3,1
761742,16893,1,1
372605,9366,8,1
866086,31717,13,1
2844754,18413,13,1
133041,39984,6,1
1506927,32888,2,0
2418529,46979,1,1
806320,38609,8,0
2312220,28993,9,1
828150,16145,14,0
1119400,13176,5,0
1342871,17902,8,1
1584121,38729,4,1
1551417,19706,5,0
736628,6348,8,0
2470878,14867,10,0
3048242,24852,3,0
3388271,4656,15,0
3181394,24221,12,1
253505,26209,13,1
99482,4317,7,1
1101387,26477,12,0
2019162,37029,3,1
318795,38562,7,1
2311644,1710,3,1
2280569,9076,6,0
946526,44632,4,1
1893406,34067,2,1
534696,5985,14,1
3334945,24382,24,1
1795976,39430,23,0
3065488,6774,2,1
3108980,21938,13,1
809920,23881,15,0
2279012,8518,2,0
3388545,21927,18,1
1786497,10310,10,1
1223296,21137,2,1
2889006,5959,1,1
2604584,49235,2,0
2638480,20670,3,1
294718,45650,11,1
698448,4562,19,1
437845,1969,4,1
2487392,12813,6,1
2141871,44142,3,1
1216269,28432,7,1
3416641,17600,9,1
774603,5077,13,0
1819382,3213,13,0
3120314,22935,7,0
596092,48908,6,0
681136,8260,2,1
3122466,3952,19,1
2296079,34300,3,1
1602558,49235,11,1
3167642,28595,10,1
2769553,47766,10,1
1433886,43005,21,1
401902,33342,16,0
2636249,25408,1,0
53744,18441,26,1
2922477,5077,16,1
448912,28945,2,0
309379,27845,13,1
2133858,24841,20,0
2119256,44904,11,0
2319422,31997,14,1
2297893,26558,10,0
1407186,27325,6,1
901567,4957,1,1
710160,21560,2,1
1230337,39858,4,0
2844629,30489,11,1
981883,22963,20,1
967143,10326,2,1
3156384,38205,1,0
2348582,21903,18,0
1706685,44692,10,1
2738367,16797,11,1
1585011,10180,11,0
1451858,5785,14,1
2312220,33875,21,0
1238667,21903,9,1
608042,8424,12,1
2762391,21616,5,1
1022487,12545,10,0
2838992,43352,8,0
3141118,9997,32,0
33983,33787,20,0
1778978,24382,5,0
2995513,24852,1,1
2505862,47573,7,0
686180,29553,6,0
3199506,16797,21,1
1761320,36389,3,0
2668452,48205,26,1
3355591,43698,9,0
2926844,16855,14,0
2784872,35887,12,0
827852,41950,6,0
325102,28535,1,1
699982,18441,2,0
3282604,45007,16,1
2486857,10755,17,0
1149337,38890,33,0
3059184,14303,8,1
2866829,9411,17,0
1279058,30561,15,1
1238465,45007,9,1
1541188,13176,4,1
2578543,35510,2,0
222521,19057,8,1
353067,21386,2,1
3332831,6799,8,0
2240147,40795,5,1
1907707,22312,3,1
510289,19006,19,0
2468786,7751,26,0
904348,33100,11,1
2176774,19660,31,1
594126,36307,4,1
2507692,5876,5,1
2011256,25513,17,0
3023307,260,38,1
1290882,30442,3,1
2894419,27344,7,1
1100486,6213,15,0
1883136,31981,1,1
2877003,43804,2,1
349667,44359,14,1
1412452,20114,9,1
2610539,43766,11,0
2374503,27951,14,0
1035598,11888,4,1
3010266,47348,2,0
865721,20549,7,1
1142837,49683,1,1
1483699,17600,6,1
285594,49175,22,0
464408,22312,3,0
3191764,44142,9,1
2639202,43768,5,0
450116,26727,14,0
74478,8424,11,0
1708952,42613,2,0
3208580,8153,5,1
2760919,46069,2,0
3064637,13911,3,0
954416,39973,17,0
1191835,36170,11,1
1684936,31915,9,1
1731176,19948,3,1
3384243,48746,1,1
489822,22963,14,1
788168,39464,17,1
3235014,10749,6,0
2976434,17679,14,0
2899991,5876,7,1
930308,12395,10,1
278164,22825,10,0
1112816,31805,8,0
2826158,8310,17,0
1890762,8908,15,1
2133509,38400,12,1
1540308,31040,3,1
1335834,6274,7,0
1838090,24298,11,0
276318,32655,7,1
2782557,1263,13,1
2496734,8518,6,1
2780414,47439,2,1
1627528,41213,7,0
121243,14113,9,0
1398858,4713,3,0
2206976,39721,9,0
622334,34217,16,0
2853700,38775,1,0
3080611,3243,8,1
522797,41950,11,0
2667079,24197,13,1
1389856,49007,3,1
2227104,47766,3,1
2658254,46175,11,0
2407223,36869,13,1
1448985,30247,6,1
1484995,24184,9,0
2245176,42265,1,1
3036223,8536,22,0
106940,30220,1,0
2608948,16556,11,1
1575888,12341,10,1
467261,24830,10,1
2174977,37199,6,0
2803443,21903,7,0
2986614,48953,4,0
1160681,41220,3,1
2815872,27360,12,1
3283623,7010,6,0
2858876,33129,1,1
1153433,42585,6,1
2397445,31717,6,0
660589,30489,17,1
271672,19475,16,0
1260410,49098,12,1
2537350,47209,10,1
2558391,46654,10,0
2484160,42710,8,0
1495158,14444,4,1
2592933,33754,19,1
265987,47209,4,1
1737531,42585,23,0
209542,30657,23,0
2809772,44765,13,1
3270640,14396,6,0
337852,21195,9,1
3229383,21376,2,0
2430239,39275,40,1
2472286,8230,2,1
1798959,47766,4,1
2380242,13176,12,1
195978,26900,5,1
2803519,7877,16,0
1247542,14218,1,0
2060223,46516,11,1
1109826,48364,11,1
7746,39275,4,1
3327219,1240,8,1
759199,3339,1,1
570667,11286,11,0
553916,9006,6,1
2537931,19382,2,0
1336561,15785,9,0
409144,9076,13,1
1310159,16816,2,1
2673760,33857,27,0
1846954,39726,12,0
1595455,47626,6,1
3115798,21137,1,1
3356733,30450,6,1
404166,47209,14,0
1344641,30561,24,1
1065614,27012,9,1
622835,43129,6,0
2428200,16013,8,0
2713913,24184,11,0
1994953,21137,11,0
736884,30394,18,1
1907478,17759,23,1
1606447,15984,6,1
2032076,18696,13,0
176435,26620,8,1
3190423,5258,1,1
2932749,33120,9,1
3397956,13712,3,1
2148092,48423,18,0
1000046,1511,6,1
819420,43975,22,0
1967063,4269,1,0
2454519,40310,11,1
637137,30696,5,0
2739772,21903,9,1
2391089,17208,5,0
242994,25340,2,1
732573,15741,9,1
1475934,46755,1,1
1241536,22247,11,0
3304510,127,18,0
2993360,34358,7,1
2016161,13176,10,1
178159,39861,14,1
1937416,43903,18,0
3333997,22640,9,1
2713118,39928,13,1
1138623,45582,4,1
2940247,21903,13,0
1038530,46129,1,1
102018,35217,5,1
797925,38652,5,1
126300,46979,7,1
3223629,33401,7,1
575687,19660,1,1
2382661,46870,5,1
2226572,10644,11,0
2550832,7969,11,0
934893,47058,19,0
1602552,13655,2,1
1994252,28289,8,0
2910622,25685,5,0
740209,6033,14,0
1590786,49518,10,0
1298418,17207,1,1
2230341,35383,8,1
1113866,11408,12,0
2774127,13176,8,1
944841,48775,12,1
2382928,19660,1,1
2263248,13218,4,0
185965,23541,43,0
277836,26209,1,1
2048734,39732,3,0
950335,47626,2,1
1677535,49481,4,0
624061,21903,19,1
477931,34243,7,1
572454,13608,11,0
2257956,36929,24,1
1433865,16419,5,1
235844,49120,19,1
968975,39216,14,0
198015,31343,25,0
1467810,32175,2,1
1514648,10133,8,0
477600,16920,9,1
3011740,32033,20,1
845310,21903,1,1
701726,7089,31,1
416053,47626,7,1
121046,20015,1,0
2082479,4487,1,1
2155522,24184,6,1
214912,46969,10,1
2918834,21137,6,1
1225273,21137,3,0
3054963,18534,13,1
1789088,33642,4,0
1875909,19660,1,1
1796915,28425,19,1
3094681,15872,7,1
1733735,44683,26,1
757491,20114,2,1
942662,40992,9,0
884181,35383,3,0
1305964,31730,14,1
1733027,44560,10,1
1690099,1212,1,1
1810969,4137,2,0
3033284,16345,1,0
2022462,32605,4,1
2036402,4210,5,1
1676273,21195,8,0
1394018,46941,1,1
1690311,38689,1,1
1573932,47766,3,1
2902125,27156,23,1
1086327,47209,15,1
3030734,37207,23,0
2438365,2601,3,0
1289260,46632,6,1
1460415,19731,6,1
1714537,36994,2,1
1962944,34789,4,1
3026414,44419,3,0
1181107,48697,6,0
871181,24964,8,1
3301798,44534,25,0
526750,33503,4,1
1870459,36550,12,0
3246991,3265,6,0
1454455,39877,1,1
70074,8104,6,0
1764628,9327,28,0
3159530,40568,5,0
2377322,6338,4,0
1022467,22825,11,1
2669345,10957,22,0
3214045,25152,24,1
1880483,21938,12,0
2612789,47070,16,0
2766276,26131,3,1
859130,48204,13,1
2958632,11520,1,0
1182421,49235,5,1
2941769,8861,15,0
1949624,1120,11,0
648241,13914,2,1
3321373,2480,3,1
934270,5084,1,1
850292,49044,7,1
2938717,11308,7,0
1815931,14966,3,1
3022141,19678,4,1
2644259,18370,7,1
1423248,47766,7,1
1417504,15752,1,0
458696,34496,15,1
1382360,9550,7,0
1759704,758,2,1
3329665,35503,3,1
240684,4920,4,1
2929903,3712,2,1
2364674,22139,11,0
2446633,11009,6,0
1450688,30391,8,1
2500739,16565,7,0
719894,21921,19,0
2927333,18523,8,0
1719573,30850,2,1
2160239,19731,14,0
1601863,6317,7,0
224601,5212,3,1
3284249,31717,4,0
3227318,3389,2,1
3009368,41808,12,0
1024332,46667,13,1
2616843,7405,5,1
105944,3847,15,0
475169,6184,5,1
1976774,40377,10,0
2058090,39475,10,0
215085,4654,3,0
2902493,14778,3,1
880375,37803,10,0
1290784,14010,10,0
2818888,17872,8,0
962616,43961,8,1
472514,26128,9,1
3042456,5785,8,1
1597624,8792,13,1
227072,39216,6,0
1876190,15613,8,1
1300634,21376,8,1
231375,33000,9,1
355862,43122,17,1
145235,17461,3,1
949398,46709,6,1
1064483,44085,2,1
183548,21938,6,1
2447256,35535,9,0
735568,546,10,0
2216945,8043,4,1
2136251,24852,1,1
2942419,44449,5,1
689813,8887,7,1
1893317,30024,10,1
2920326,18656,10,1
1847376,21616,11,0
3230478,37646,1,1
1256112,8518,4,1
2874418,21511,18,0
2860012,11338,8,0
2107662,4163,19,1
2757814,29974,8,0
3064365,25767,17,0
26611,12504,17,0
1112006,32079,12,1
2879860,40571,8,1
1836043,21737,12,0
3197602,23645,9,1
859654,39581,3,1
1183578,36011,2,1
1662350,46595,7,0
1137797,44636,5,1
1406727,33682,5,1
2753050,45007,20,1
2128449,11941,5,0
3302697,38689,12,0
1933620,42828,10,0
2781743,31444,3,1
684764,29312,12,1
3379328,31513,1,1
2649100,45007,2,1
797445,29694,2,0
2278325,5618,14,0
1172004,44632,5,1
460354,19677,7,0
1980053,46802,35,1
1973351,23554,20,0
1408665,46999,47,0
2406004,32665,15,1
1111480,32662,9,0
435976,48642,4,1
2589191,13176,5,0
